Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
-0.00363594,-0.0152501,-0.999305,0.0145006,-0.00506123,-1.50422
-0.00293626,-0.0153229,-1.0003,0.0145577,-0.00507392,-1.50424
-0.00295705,-0.0156795,-1.0015,0.0145577,-0.00507392,-1.50424
-0.0025921,-0.0161138,-1.00187,0.0145577,-0.00507392,-1.50424
-0.00246077,-0.0162418,-1.00119,0.0145577,-0.00507392,-1.50424
-0.00249017,-0.016323,-1.00041,0.0145577,-0.00507392,-1.50424
-0.0024677,-0.015773,-0.998126,0.0145968,-0.00510703,-1.50426
-0.00233074,-0.0156108,-0.996139,0.0145968,-0.00510703,-1.50426
-0.00304838,-0.0159043,-0.994519,0.0145968,-0.00510703,-1.50426
-0.00344946,-0.0156841,-0.993219,0.0145968,-0.00510703,-1.50426
-0.003488,-0.0160725,-0.992902,0.0145968,-0.00510703,-1.50426
-0.0039375,-0.0165584,-0.993892,0.0145655,-0.00509758,-1.50427
-0.00404491,-0.0167642,-0.995509,0.0145655,-0.00509758,-1.50427
-0.00430931,-0.0167923,-0.997959,0.0145655,-0.00509758,-1.50427
-0.00405827,-0.0168445,-1.00067,0.0145655,-0.00509758,-1.50427
-0.00411859,-0.0161667,-1.00231,0.0145655,-0.00509758,-1.50427
-0.00438113,-0.0159569,-1.00311,0.014491,-0.00509628,-1.50427
-0.004365,-0.0155647,-1.00224,0.014491,-0.00509628,-1.50427
-0.00424177,-0.0148955,-1.0003,0.014491,-0.00509628,-1.50427
-0.0044649,-0.0141928,-0.997138,0.014491,-0.00509628,-1.50427
-0.00476256,-0.0144985,-0.994631,0.014491,-0.00509628,-1.50427
-0.00499579,-0.0149129,-0.99266,0.014461,-0.00509928,-1.50425
-0.00555895,-0.0151937,-0.992167,0.014461,-0.00509928,-1.50425
-0.00510672,-0.0151164,-0.992907,0.014461,-0.00509928,-1.50425
-0.00473968,-0.0155138,-0.995332,0.014461,-0.00509928,-1.50425
-0.00449792,-0.015508,-0.998146,0.014461,-0.00509928,-1.50425
-0.00413298,-0.0152142,-1.00102,0.0144465,-0.00508027,-1.50423
-0.00423531,-0.0147771,-1.00318,0.0144465,-0.00508027,-1.50423
-0.00416574,-0.0148315,-1.00337,0.0144465,-0.00508027,-1.50423
-0.00430029,-0.0146407,-1.00216,0.0144465,-0.00508027,-1.50423
-0.00475232,-0.0144906,-1.00041,0.0144465,-0.00508027,-1.50423
-0.00511547,-0.014432,-0.997596,0.0144548,-0.0051004,-1.50425
-0.00499989,-0.0139794,-0.994456,0.0144548,-0.0051004,-1.50425
-0.0054699,-0.0140504,-0.992723,0.0144548,-0.0051004,-1.50425
-0.00538749,-0.0145597,-0.99241,0.0144548,-0.0051004,-1.50425
-0.00499079,-0.0145194,-0.993591,0.0144548,-0.0051004,-1.50425
-0.0044135,-0.0140563,-0.995947,0.014433,-0.00504116,-1.50431
-0.00337523,-0.0141361,-0.998352,0.014433,-0.00504116,-1.50431
-0.0029122,-0.0142167,-1.00047,0.014433,-0.00504116,-1.50431
-0.00269168,-0.0140349,-1.0021,0.014433,-0.00504116,-1.50431
-0.00261372,-0.0144619,-1.00266,0.014433,-0.00504116,-1.50431
-0.00228182,-0.0145997,-1.00158,0.0144754,-0.00507963,-1.50432
-0.00248768,-0.0145097,-1.00019,0.0144754,-0.00507963,-1.50432
-0.00301435,-0.0145783,-0.99792,0.0144754,-0.00507963,-1.50432
-0.00325981,-0.0146665,-0.995846,0.0144754,-0.00507963,-1.50432
-0.00352623,-0.0145499,-0.99469,0.0144754,-0.00507963,-1.50432
-0.00365502,-0.0144784,-0.994646,0.0143896,-0.00501881,-1.50433
-0.00369949,-0.0149343,-0.995758,0.0143896,-0.00501881,-1.50433
-0.00398537,-0.0149503,-0.996926,0.0143896,-0.00501881,-1.50433
-0.00412948,-0.0152524,-0.998783,0.0143896,-0.00501881,-1.50433
-0.00337549,-0.0154873,-0.999852,0.0143896,-0.00501881,-1.50433
-0.00255023,-0.0159095,-1.00097,0.0143891,-0.00501744,-1.50435
-0.00247116,-0.0159398,-1.00111,0.0143891,-0.00501744,-1.50435
-0.00256702,-0.0161857,-1.00034,0.0143891,-0.00501744,-1.50435
-0.00272817,-0.0160922,-0.999199,0.0143891,-0.00501744,-1.50435
-0.00252668,-0.0161542,-0.997685,0.0143891,-0.00501744,-1.50435
