Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
-0.0106329,-0.0222736,-0.998558,0.0164663,-0.0064658,-1.0635
-0.0125318,-0.0221182,-0.998207,0.0164771,-0.0064719,-1.0635
-0.0125435,-0.0205109,-0.998248,0.0164721,-0.00647158,-1.0635
-0.0127139,-0.0185022,-0.998824,0.016467,-0.00647559,-1.0635
-0.0118794,-0.016609,-1.00056,0.0164637,-0.00647384,-1.0635
-0.00974617,-0.0184746,-0.998615,0.0164589,-0.00646838,-1.0635
-0.00992669,-0.0190183,-0.998438,0.0164551,-0.00647127,-1.06351
-0.0124591,-0.0212474,-0.997923,0.0164519,-0.0064761,-1.06351
-0.0114249,-0.0192013,-0.995291,0.0164472,-0.00647763,-1.06351
-0.01176,-0.0180527,-0.998578,0.0164357,-0.00647498,-1.06351
-0.0124751,-0.0183668,-0.998122,0.0164309,-0.00648137,-1.0635
-0.0139255,-0.0191382,-0.996808,0.0164247,-0.00648714,-1.0635
-0.0141658,-0.0184408,-0.998686,0.0164145,-0.0064889,-1.0635
-0.0125443,-0.0195868,-0.998921,0.0164116,-0.00648522,-1.0635
-0.0130849,-0.0179213,-0.998655,0.0164042,-0.00649035,-1.0635
-0.0127641,-0.0195148,-0.99841,0.0163992,-0.00648826,-1.0635
-0.0133493,-0.0179993,-0.997913,0.0163943,-0.0064882,-1.06349
-0.0140899,-0.0187807,-0.999384,0.0163817,-0.00649149,-1.06349
-0.0156663,-0.0178176,-0.996805,0.0163726,-0.00649735,-1.06349
-0.0138047,-0.0188243,-0.997574,0.0163647,-0.00649217,-1.06349
-0.0155824,-0.018343,-1.00045,0.0163659,-0.00649434,-1.06348
-0.0126966,-0.0172451,-1.00179,0.0163643,-0.00648759,-1.06348
-0.0127107,-0.0177199,-1.0027,0.0163663,-0.0064902,-1.06348
-0.0122848,-0.0181033,-0.999088,0.0163649,-0.00649064,-1.06348
-0.0115971,-0.0168651,-0.998316,0.0163695,-0.00649027,-1.06349
-0.0112999,-0.0174189,-0.995236,0.0163701,-0.00648796,-1.06349
-0.0116722,-0.016184,-0.993978,0.0163554,-0.00648492,-1.06349
-0.0120451,-0.0159985,-0.991075,0.0163462,-0.00648926,-1.06349
-0.0126879,-0.0183634,-0.991553,0.016354,-0.00649007,-1.06349
-0.0102288,-0.0198058,-0.993015,0.0163726,-0.00648511,-1.0635
-0.00993562,-0.0179697,-0.993308,0.0163838,-0.00648508,-1.0635
-0.0108255,-0.0171964,-0.995692,0.0163815,-0.00648559,-1.0635
-0.0112141,-0.0154985,-0.998514,0.0163806,-0.00648329,-1.0635
-0.00982518,-0.0162072,-0.999427,0.0163856,-0.0064861,-1.06351
-0.0125581,-0.0184894,-1.00064,0.0163912,-0.0064799,-1.06351
-0.0123067,-0.0185695,-1.00053,0.0163971,-0.00648159,-1.06351
-0.0110132,-0.0185056,-1.00004,0.0164004,-0.00648271,-1.06351
-0.0103788,-0.0154009,-0.998803,0.016396,-0.00648416,-1.06351
-0.0111678,-0.0164405,-0.999131,0.0163898,-0.00648453,-1.06351
-0.013804,-0.0175407,-0.997016,0.0163853,-0.00648517,-1.06352
-0.01161,-0.0171739,-0.998205,0.0163867,-0.00648526,-1.06351
-0.0115459,-0.0187638,-0.996784,0.0163902,-0.00648035,-1.06351
-0.0114179,-0.0168145,-0.997226,0.016379,-0.0064761,-1.06351
-0.0127801,-0.0193463,-0.998076,0.0163791,-0.00647279,-1.06351
-0.0125154,-0.0182595,-0.997599,0.0163788,-0.006472,-1.06351
-0.00968872,-0.0191632,-0.998076,0.0163791,-0.00646663,-1.06351
-0.0100146,-0.0180162,-0.998133,0.016373,-0.00646423,-1.06351
-0.0117984,-0.0178261,-0.997648,0.0163688,-0.00646489,-1.06351
-0.0116188,-0.0189872,-0.997809,0.0163663,-0.00645877,-1.06352
-0.00997251,-0.0189872,-0.996539,0.0163589,-0.00646015,-1.06351
-0.0099017,-0.0188257,-0.998444,0.0163567,-0.00646101,-1.06351
-0.0101278,-0.0163032,-0.998229,0.0163514,-0.00646769,-1.06351
-0.00840071,-0.0189097,-1.00183,0.0163521,-0.00646377,-1.06351
-0.00915163,-0.0197733,-1.00173,0.0163533,-0.00646162,-1.06351
-0.0109107,-0.021955,-1.00022,0.0163588,-0.00646285,-1.06352
-0.00930507,-0.0195859,-1.00123,0.0163649,-0.00646336,-1.06352
-0.00892382,-0.0195054,-0.998221,0.0163651,-0.0064621,-1.06351
-0.00869403,-0.0188021,-0.998725,0.0163617,-0.00645712,-1.06351
-0.0105357,-0.0190953,-0.997446,0.0163629,-0.00644942,-1.06351
-0.0119564,-0.0183451,-0.998464,0.0163635,-0.00644988,-1.06351
-0.0108213,-0.0193443,-0.99496,0.0163728,-0.00645238,-1.06351
-0.0120058,-0.0182829,-0.996141,0.0163826,-0.00645756,-1.06351
-0.0118439,-0.0182794,-0.996317,0.0163875,-0.00646653,-1.06351
-0.0102266,-0.0196063,-0.997798,0.0163859,-0.00646529,-1.0635
-0.0119309,-0.0207426,-0.996757,0.0163953,-0.00646737,-1.0635
-0.0123566,-0.0204052,-0.998233,0.0164029,-0.00647233,-1.0635
-0.0116868,-0.0191256,-1.00049,0.016416,-0.0064723,-1.0635
-0.0100868,-0.0213589,-0.999922,0.0164193,-0.00646831,-1.0635
-0.012954,-0.0196113,-1.00071,0.0164281,-0.00646626,-1.0635
-0.012762,-0.0197208,-1.00095,0.0164367,-0.00646617,-1.06351
-0.0128243,-0.0209624,-1.00072,0.0164416,-0.00646685,-1.06351
-0.0113838,-0.0175663,-1.00086,0.0164478,-0.00646832,-1.0635
-0.0107115,-0.0184092,-0.998192,0.016446,-0.00646453,-1.0635
-0.0128323,-0.0216467,-0.996271,0.0164525,-0.00646354,-1.0635
-0.0130138,-0.0197632,-0.994404,0.0164607,-0.00646819,-1.0635
-0.0122836,-0.0187703,-0.995089,0.0164568,-0.00646416,-1.0635
-0.0133418,-0.0197429,-0.995628,0.0164458,-0.00646328,-1.06349
-0.0131957,-0.0192845,-0.996213,0.0164406,-0.00646193,-1.0635
-0.0128796,-0.0196929,-0.995621,0.0164332,-0.00646426,-1.0635
-0.0117191,-0.0171174,-0.995675,0.0164237,-0.00646195,-1.0635
-0.0128068,-0.0189123,-0.997593,0.016425,-0.00646565,-1.0635
-0.0108699,-0.0172781,-0.998477,0.0164217,-0.00646391,-1.0635
-0.0107538,-0.0188035,-1.00074,0.0164145,-0.00646918,-1.0635
-0.00996799,-0.0178573,-1.00017,0.0163996,-0.00646698,-1.06349
-0.0122914,-0.0176741,-0.999564,0.0163891,-0.00646631,-1.0635
-0.0123799,-0.017659,-0.997761,0.0163812,-0.00646253,-1.06349
-0.011868,-0.0154574,-0.997916,0.0163646,-0.00645083,-1.06349
-0.010248,-0.0154498,-0.997425,0.0163585,-0.00644255,-1.06349
-0.0100018,-0.0149907,-1.00031,0.0163542,-0.00643935,-1.06349
-0.0116093,-0.0182745,-0.998683,0.0163566,-0.00644299,-1.06349
-0.0126153,-0.0162145,-0.996937,0.016344,-0.00644573,-1.06349
-0.00981514,-0.016714,-0.995896,0.0163369,-0.00643973,-1.06349
-0.0102928,-0.0167728,-0.998465,0.0163339,-0.00643851,-1.0635
-0.0118351,-0.0168133,-0.999089,0.0163289,-0.00643264,-1.06351
-0.0126553,-0.0167545,-0.99906,0.0163217,-0.00643045,-1.06351
-0.0116966,-0.0168704,-0.996262,0.0163192,-0.00642617,-1.06351
-0.0129705,-0.0171885,-0.999647,0.0163228,-0.00643323,-1.06352
-0.0141561,-0.0193648,-1.00074,0.016328,-0.00643446,-1.06351
-0.0116183,-0.0169102,-0.997859,0.0163302,-0.00643255,-1.06351
-0.00924858,-0.0151496,-1.00005,0.0163396,-0.00642112,-1.06351
-0.0114098,-0.0156643,-0.999533,0.0163498,-0.00642141,-1.06351
-0.0138245,-0.0160027,-0.998388,0.0163578,-0.00642445,-1.06352
-0.0108906,-0.018878,-0.998242,0.016365,-0.00642383,-1.06352
-0.0101698,-0.0197401,-0.997384,0.0163751,-0.00641661,-1.06351
-0.0120211,-0.0197832,-1.00009,0.0163852,-0.00641185,-1.06351
-0.0111468,-0.0179932,-0.999533,0.0163893,-0.00641349,-1.06352
-0.00980281,-0.019459,-1.00019,0.0164008,-0.00641314,-1.06352
-0.00863395,-0.0204425,-1.00006,0.0164174,-0.00640629,-1.06352
-0.0106303,-0.018948,-0.99973,0.0164262,-0.00641008,-1.06353
-0.00930424,-0.0200601,-0.998095,0.0164384,-0.0064062,-1.06353
-0.0101825,-0.0200568,-0.999051,0.0164463,-0.0064115,-1.06352
-0.00956422,-0.0201022,-0.997143,0.0164497,-0.00640879,-1.06353
-0.0103573,-0.0181695,-0.999915,0.0164589,-0.0064075,-1.06353
-0.0103566,-0.019025,-0.999013,0.0164645,-0.00641086,-1.06352
-0.0108452,-0.0201927,-0.997447,0.0164739,-0.0064129,-1.06353
-0.011887,-0.0189986,-0.994689,0.0164748,-0.00641314,-1.06353
-0.0117674,-0.0190135,-0.995285,0.0164793,-0.00641304,-1.06353
-0.0142935,-0.0185274,-0.995008,0.0164821,-0.0064193,-1.06353
-0.0140826,-0.0198237,-0.996296,0.0164744,-0.00642457,-1.06353
-0.0123966,-0.0178869,-0.99949,0.016473,-0.00642619,-1.06353
-0.00982224,-0.0185026,-0.999038,0.0164681,-0.00642595,-1.06352
-0.0105713,-0.0203146,-0.999356,0.0164601,-0.00642527,-1.06353
-0.0118745,-0.0187556,-0.998665,0.0164497,-0.00643324,-1.06353
-0.0134718,-0.0207861,-0.999082,0.0164455,-0.0064361,-1.06352
-0.0125845,-0.0193148,-0.996633,0.0164413,-0.00643735,-1.06353
-0.011433,-0.016886,-0.998285,0.0164394,-0.00643821,-1.06353
-0.011403,-0.020375,-0.997224,0.0164364,-0.0064406,-1.06353
-0.0119895,-0.0176995,-0.998782,0.0164262,-0.00644211,-1.06353
-0.0121699,-0.0199109,-0.999061,0.0164224,-0.00643915,-1.06353
-0.0138884,-0.0202292,-0.996971,0.0164228,-0.00643688,-1.06353
-0.0138186,-0.0186464,-0.995676,0.0164165,-0.00643545,-1.06353
-0.0120531,-0.0186045,-0.99875,0.016406,-0.00643743,-1.06352
-0.0109343,-0.0188117,-0.997865,0.016401,-0.00644023,-1.06352
-0.0108631,-0.0189335,-1.00023,0.0163998,-0.00644044,-1.06352
-0.0113992,-0.0189397,-0.998481,0.0163943,-0.00644143,-1.06352
-0.00977575,-0.017682,-1.00098,0.0163934,-0.00644125,-1.06352
-0.0104762,-0.0187447,-1.00016,0.0163979,-0.00644259,-1.06351
-0.0128291,-0.0202835,-0.998584,0.0164051,-0.0064464,-1.06351
-0.0129974,-0.0169242,-0.999684,0.0164004,-0.0064447,-1.06352
-0.0126424,-0.0167314,-0.998073,0.0163995,-0.00644667,-1.06352
-0.0122452,-0.0169148,-0.998143,0.0164026,-0.00645159,-1.06352
-0.0108945,-0.0165982,-0.996701,0.0163948,-0.00645696,-1.06352
-0.01272,-0.01794,-0.997183,0.0163945,-0.00645772,-1.06352
-0.0119414,-0.0166219,-0.999642,0.0163995,-0.00646005,-1.06352
-0.0130266,-0.0172899,-1.0002,0.0164022,-0.00646776,-1.06352
-0.0142811,-0.018424,-0.999454,0.0164017,-0.00647124,-1.06352
-0.0138865,-0.0202916,-1.0008,0.0164083,-0.00647452,-1.06352
-0.0122723,-0.0197101,-1.00008,0.0164112,-0.00647248,-1.06352
-0.0105968,-0.0181761,-0.997766,0.0164136,-0.00646767,-1.06352
-0.0119147,-0.016502,-0.999388,0.0164087,-0.00646812,-1.06353
-0.0124631,-0.0185456,-0.998619,0.0164063,-0.00646939,-1.06353
-0.0134311,-0.0197182,-0.996665,0.0164067,-0.00647355,-1.06353
-0.0137201,-0.0190897,-0.99634,0.0164039,-0.0064758,-1.06353
-0.0102508,-0.0177652,-0.994957,0.0164015,-0.00647488,-1.06352
-0.0115287,-0.0164326,-0.996331,0.0164011,-0.0064784,-1.06353
-0.0132484,-0.0185043,-0.994133,0.0164002,-0.0064831,-1.06353
-0.0118326,-0.0183283,-0.995795,0.016397,-0.00648456,-1.06353
-0.0102902,-0.0178805,-0.99776,0.0163917,-0.00648115,-1.06353
-0.0120917,-0.0198568,-0.999837,0.0163925,-0.00648472,-1.06353
-0.010548,-0.0177027,-0.997147,0.0163923,-0.00648669,-1.06354
-0.0111521,-0.0151757,-0.998772,0.0163827,-0.00649027,-1.06354
-0.0113334,-0.0162649,-0.998944,0.0163781,-0.00649179,-1.06354
-0.0125103,-0.017981,-0.998532,0.0163773,-0.00649303,-1.06354
-0.0116297,-0.0158867,-0.998058,0.0163766,-0.00649724,-1.06354
-0.0143413,-0.0186944,-0.995495,0.0163835,-0.00650151,-1.06354
-0.0109529,-0.0174123,-0.995859,0.016382,-0.00650267,-1.06354
-0.0117702,-0.019414,-0.997158,0.0163905,-0.00650083,-1.06354
-0.0130743,-0.0188725,-0.996644,0.0163931,-0.00649986,-1.06354
-0.0136887,-0.017382,-0.996995,0.0163966,-0.00649866,-1.06354
-0.0103399,-0.0187526,-0.99881,0.0163994,-0.00649227,-1.06355
-0.0120953,-0.0202274,-0.99687,0.016412,-0.0064883,-1.06355
-0.00944343,-0.0192433,-0.996537,0.0164238,-0.00648812,-1.06354
-0.00998286,-0.0197782,-0.996139,0.0164306,-0.00648512,-1.06354
-0.0105204,-0.0182156,-0.999692,0.0164438,-0.00648563,-1.06354
-0.00948804,-0.0196608,-0.998454,0.0164544,-0.00648456,-1.06354
-0.0115672,-0.0193581,-0.998339,0.0164605,-0.00648732,-1.06353
-0.0117549,-0.0189417,-0.999387,0.0164685,-0.00648584,-1.06353
-0.0101983,-0.0192231,-0.997535,0.01648,-0.00648367,-1.06353
-0.0113343,-0.0188273,-0.999177,0.0164812,-0.00648025,-1.06353
-0.00945075,-0.0208462,-0.999867,0.0164919,-0.00647731,-1.06352
-0.0114283,-0.0192928,-0.996767,0.0165003,-0.00648118,-1.06353
-0.0115281,-0.0179206,-0.997603,0.0165027,-0.00648143,-1.06353
-0.00944437,-0.0206163,-0.999023,0.0165066,-0.00648135,-1.06352
-0.0109226,-0.0186632,-0.999662,0.0165095,-0.00648072,-1.06353
-0.0116288,-0.0194152,-0.99696,0.0165129,-0.00647886,-1.06353
-0.0108552,-0.0211895,-0.997033,0.016514,-0.00648074,-1.06352
-0.00970274,-0.0190072,-0.996527,0.0165134,-0.00648425,-1.06352
-0.0122225,-0.0194771,-0.999569,0.0165144,-0.0064864,-1.06352
-0.0106846,-0.0204517,-1.00048,0.0165144,-0.00648858,-1.06352
-0.00988831,-0.0189643,-1.00112,0.0165115,-0.00649522,-1.06352
-0.0104805,-0.0201677,-0.998358,0.0165092,-0.00649401,-1.06352
-0.0130891,-0.0182507,-0.998309,0.0165065,-0.00649407,-1.06351
-0.0141344,-0.0169131,-0.997153,0.016502,-0.00649739,-1.06352
-0.0117029,-0.0193701,-0.998653,0.0164987,-0.00649655,-1.06352
-0.014212,-0.0188907,-0.998573,0.0164905,-0.00650525,-1.06352
-0.0119695,-0.0188339,-0.998203,0.0164808,-0.00651264,-1.06351
-0.00990233,-0.0181382,-0.997303,0.0164685,-0.00650971,-1.0635
-0.012196,-0.0176065,-0.997061,0.0164558,-0.00651022,-1.06349
-0.012658,-0.0182715,-0.997454,0.0164439,-0.00650991,-1.0635
-0.011141,-0.0179025,-0.998788,0.0164396,-0.00651142,-1.0635
-0.0132694,-0.0170036,-1.00068,0.0164289,-0.00651152,-1.0635
-0.0131098,-0.0174421,-0.997764,0.0164201,-0.00650968,-1.0635
-0.0118624,-0.0198733,-0.998884,0.0164174,-0.00650828,-1.06351
-0.0110046,-0.0188711,-0.998991,0.0164131,-0.00651183,-1.06351
-0.0116413,-0.019082,-0.998687,0.0164082,-0.00651132,-1.0635
-0.012166,-0.0183101,-1.00063,0.0164043,-0.00650501,-1.0635
-0.0119439,-0.0185266,-0.996621,0.0164043,-0.00651057,-1.06351
-0.0110351,-0.0190289,-0.997523,0.0163963,-0.00651192,-1.06351
-0.0110992,-0.0168004,-0.998377,0.0163943,-0.00651189,-1.06351
-0.0119516,-0.0164607,-1.00087,0.0163911,-0.00650977,-1.0635
-0.0135743,-0.0150522,-0.999577,0.0163892,-0.00650896,-1.06351
-0.0113984,-0.0178775,-0.998546,0.0163948,-0.00650769,-1.06351
-0.0130563,-0.0162058,-0.997179,0.016389,-0.00651132,-1.06351
-0.0117278,-0.0163345,-0.999329,0.0163904,-0.00651346,-1.06351
-0.0124445,-0.0169634,-1.00047,0.0163899,-0.00651455,-1.06351
-0.0115434,-0.0192303,-0.999028,0.0163906,-0.0065142,-1.06351
-0.0122493,-0.0191133,-0.999891,0.0163926,-0.00651643,-1.06351
-0.0101542,-0.0171384,-0.999772,0.0163931,-0.00651376,-1.06351
-0.00962742,-0.0183421,-1.00042,0.016392,-0.00651695,-1.0635
-0.0132857,-0.0157493,-0.997232,0.0163952,-0.006519,-1.06351
-0.0126382,-0.0169868,-0.997385,0.016401,-0.0065174,-1.06352
-0.012404,-0.0189237,-0.99803,0.0164057,-0.00651824,-1.06351
-0.0127747,-0.0180068,-0.999238,0.0164056,-0.00652166,-1.06351
-0.0103777,-0.0192069,-0.999874,0.0164132,-0.0065198,-1.0635
-0.0109306,-0.0195834,-0.996455,0.0164207,-0.0065154,-1.0635
-0.0109593,-0.0190426,-0.998892,0.0164283,-0.00651935,-1.06351
-0.0109407,-0.0164635,-0.999513,0.0164263,-0.00651704,-1.06351
-0.0123524,-0.0189922,-0.999123,0.0164271,-0.00651908,-1.06351
-0.0130169,-0.0192967,-0.999099,0.0164283,-0.00651873,-1.06351
-0.0136133,-0.0161389,-0.998003,0.0164296,-0.00651841,-1.06351
-0.0123447,-0.0194414,-0.999204,0.0164351,-0.00651829,-1.06351
-0.0110234,-0.0167308,-0.998578,0.0164353,-0.00651603,-1.06351
-0.0128834,-0.016278,-0.99499,0.0164366,-0.00651596,-1.06352
-0.0110797,-0.0173958,-0.996277,0.0164363,-0.00650875,-1.06352
-0.0102904,-0.0195218,-0.995692,0.0164352,-0.00650697,-1.06352
-0.0108613,-0.020268,-0.997692,0.0164405,-0.00650444,-1.06352
-0.0140878,-0.01786,-1.00025,0.0164402,-0.00650448,-1.06353
-0.0123024,-0.0181876,-0.998862,0.0164374,-0.00649912,-1.06353
-0.0132436,-0.0183837,-0.997749,0.0164322,-0.00649773,-1.06353
-0.010859,-0.0189157,-0.999931,0.0164337,-0.00649797,-1.06353
-0.0140354,-0.0184942,-0.999068,0.0164299,-0.00650148,-1.06354
-0.0132521,-0.0174961,-0.997168,0.0164219,-0.00649961,-1.06354
-0.0128684,-0.0180228,-0.998069,0.016418,-0.00649797,-1.06354
-0.0119556,-0.0169389,-0.99708,0.0164078,-0.00649823,-1.06353
-0.0151156,-0.0162814,-0.995485,0.0164061,-0.00650569,-1.06354
-0.0142269,-0.0172993,-0.995753,0.0164088,-0.00650741,-1.06354
-0.0155958,-0.0177537,-0.996168,0.0164123,-0.00650308,-1.06354
-0.011342,-0.0174733,-0.995617,0.0164065,-0.00649777,-1.06354
-0.0127355,-0.0189321,-0.995644,0.0164024,-0.00649784,-1.06354
-0.0121179,-0.0138557,-0.996677,0.0163873,-0.00649572,-1.06354
-0.015025,-0.0160079,-0.997931,0.0163798,-0.00649654,-1.06354
-0.013075,-0.0199786,-0.997076,0.0163834,-0.00649338,-1.06354
-0.0141656,-0.0200954,-0.999735,0.0163818,-0.00649653,-1.06355
-0.0122008,-0.0181869,-1.00266,0.0163842,-0.00649618,-1.06355
-0.0130932,-0.0164562,-0.998579,0.0163885,-0.00649937,-1.06356
-0.0106108,-0.0174451,-0.999697,0.0163869,-0.00649573,-1.06356
-0.0102487,-0.0181357,-0.999886,0.0163819,-0.0064979,-1.06356
-0.0115982,-0.0223909,-0.997338,0.0163928,-0.0064982,-1.06356
-0.0137331,-0.0221336,-0.996479,0.0163932,-0.00649684,-1.06356
-0.0124247,-0.019104,-0.997231,0.0163853,-0.00649437,-1.06356
-0.0123578,-0.0177491,-0.996269,0.0163793,-0.00649383,-1.06357
-0.0130179,-0.0164785,-0.995233,0.0163798,-0.00649045,-1.06357
-0.0132102,-0.0175814,-0.995504,0.0163811,-0.00648756,-1.06357
-0.0112093,-0.0181166,-0.994759,0.0163917,-0.00648475,-1.06357
-0.0106495,-0.0198873,-0.99739,0.0163978,-0.00648223,-1.06357
-0.0099715,-0.0189183,-1.00014,0.0164032,-0.00648514,-1.06358
-0.00832339,-0.02083,-0.998928,0.016406,-0.00648548,-1.06358
-0.0120441,-0.0204894,-0.998076,0.0164132,-0.00648943,-1.06358
-0.0128063,-0.0203801,-0.997838,0.0164217,-0.00649338,-1.06358
-0.0134556,-0.0223126,-0.998823,0.0164311,-0.00649495,-1.06359
-0.0123086,-0.0207734,-0.998492,0.0164338,-0.00649455,-1.06359
-0.0106242,-0.0197178,-0.998847,0.0164374,-0.00649429,-1.06358
-0.00950772,-0.0214488,-0.996748,0.0164422,-0.00649393,-1.06358
-0.0128226,-0.0195548,-0.998237,0.0164404,-0.00649537,-1.06358
-0.0140375,-0.0222023,-0.997891,0.0164457,-0.00649804,-1.06358
-0.0108994,-0.0222523,-0.998413,0.0164544,-0.00649905,-1.06358
-0.0112765,-0.0201092,-0.999282,0.0164641,-0.00649349,-1.06358
-0.0127744,-0.0217439,-1.00007,0.0164761,-0.0064866,-1.06357
-0.0124622,-0.0201896,-1.00127,0.0164825,-0.00648175,-1.06356
-0.0116748,-0.0197411,-1.00068,0.0164873,-0.0064773,-1.06356
-0.0102452,-0.0200647,-0.999104,0.0164871,-0.00647202,-1.06356
-0.0121892,-0.0197481,-0.998554,0.0164875,-0.00647773,-1.06356
-0.0113131,-0.0189439,-1.00033,0.0164878,-0.00647962,-1.06356
-0.0121431,-0.0219156,-0.996577,0.0164934,-0.00648169,-1.06356
-0.0132486,-0.0204768,-0.998188,0.0164936,-0.00648397,-1.06356
-0.0118568,-0.0190625,-0.995909,0.0164881,-0.00649173,-1.06355
-0.0118624,-0.0189855,-0.997064,0.0164855,-0.00649719,-1.06355
-0.0115105,-0.0184368,-0.999082,0.0164786,-0.00649785,-1.06355
-0.0117977,-0.0199098,-0.997834,0.0164694,-0.00650319,-1.06355
-0.0123822,-0.0193645,-0.998775,0.0164639,-0.00651002,-1.06355
-0.0104079,-0.0174738,-0.999749,0.0164562,-0.00650941,-1.06355
-0.0127563,-0.0163254,-1.00121,0.0164415,-0.00650792,-1.06355
-0.0132679,-0.0176169,-1.00081,0.0164324,-0.00650558,-1.06356
-0.0141127,-0.0174291,-0.999785,0.0164229,-0.00649699,-1.06357
-0.0146709,-0.0167693,-0.999095,0.016407,-0.00650466,-1.06357
-0.0122955,-0.0138266,-1.00041,0.0163918,-0.00650506,-1.06357
-0.0110121,-0.0161099,-0.999636,0.0163812,-0.00650623,-1.06357
-0.0134879,-0.0136381,-0.99805,0.0163661,-0.00650087,-1.06357
-0.0133149,-0.0143743,-0.996964,0.0163503,-0.00649536,-1.06357
-0.0129725,-0.0172958,-0.996802,0.0163391,-0.00649077,-1.06357
-0.0133613,-0.0150399,-0.998148,0.0163312,-0.00649494,-1.06357
-0.013701,-0.0174421,-0.997213,0.016325,-0.00649309,-1.06357
-0.0141739,-0.0176647,-0.997469,0.0163168,-0.00649394,-1.06357
-0.0134286,-0.014875,-0.999014,0.0163136,-0.00649007,-1.06357
-0.0127772,-0.0156782,-0.99803,0.0163148,-0.00648501,-1.06357
-0.0134557,-0.0170855,-0.999562,0.0163129,-0.00648316,-1.06357
-0.015474,-0.0176588,-1.00138,0.0163149,-0.0064858,-1.06357
-0.0129168,-0.0159355,-1.0003,0.0163121,-0.00648913,-1.06357
-0.013417,-0.0157542,-1.00073,0.0163145,-0.00648816,-1.06357
-0.0147832,-0.0141972,-1.00047,0.0163209,-0.00648739,-1.06358
-0.015664,-0.0160741,-0.999027,0.0163326,-0.00648575,-1.06358
-0.0127239,-0.014141,-0.998974,0.016338,-0.00648541,-1.06357
-0.0115398,-0.018183,-0.995492,0.0163428,-0.00648701,-1.06357
-0.0137661,-0.0173629,-0.99516,0.0163509,-0.00648637,-1.06358
-0.0126313,-0.0161262,-0.998052,0.0163533,-0.0064837,-1.06359
-0.0134532,-0.0175405,-0.996917,0.0163675,-0.00648186,-1.06359
-0.0121434,-0.019014,-0.997654,0.0163837,-0.00647829,-1.06359
-0.0139897,-0.0198969,-0.997682,0.016396,-0.00647708,-1.06359
-0.0129087,-0.0189665,-0.998416,0.0164082,-0.00647791,-1.06359
-0.0132402,-0.0192662,-0.997521,0.0164231,-0.00647804,-1.06359
-0.0124091,-0.0200126,-0.997654,0.0164364,-0.0064752,-1.06359
-0.0101787,-0.0180229,-0.99912,0.016443,-0.006468,-1.06359
-0.0108756,-0.0184864,-0.997942,0.0164537,-0.00647109,-1.06359
-0.011875,-0.0186277,-0.997099,0.0164648,-0.00646727,-1.0636
-0.0123348,-0.0210759,-0.99553,0.016474,-0.00646894,-1.0636
-0.0102768,-0.0179778,-0.997653,0.016481,-0.0064665,-1.06359
-0.0110058,-0.0207877,-0.997524,0.0164921,-0.00646714,-1.06359
-0.0117931,-0.0203573,-0.999245,0.0165015,-0.00646494,-1.06359
-0.0128155,-0.0204657,-0.998573,0.016503,-0.00646678,-1.06359
-0.0101781,-0.0220648,-0.995181,0.0165095,-0.00646294,-1.06359
-0.00992762,-0.0209895,-0.995873,0.0165121,-0.00646724,-1.06358
-0.0110057,-0.0196503,-0.996396,0.0165109,-0.00646949,-1.06359
