Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
-0.00223399,-0.013573,-1.00197,0.0129041,-0.00451886,-1.50463
-0.00185804,-0.0136451,-1.0034,0.0128863,-0.00448865,-1.50464
-0.0021469,-0.0128287,-1.00354,0.0128863,-0.00448865,-1.50464
-0.00239258,-0.0120017,-1.00139,0.0128863,-0.00448865,-1.50464
-0.0030996,-0.0120521,-0.998679,0.0128863,-0.00448865,-1.50464
-0.00310343,-0.0122653,-0.996152,0.0128863,-0.00448865,-1.50464
-0.00325097,-0.0124271,-0.99399,0.012938,-0.00452693,-1.50462
-0.00344479,-0.0132158,-0.99301,0.012938,-0.00452693,-1.50462
-0.00368582,-0.0137331,-0.993109,0.012938,-0.00452693,-1.50462
-0.00350833,-0.0142107,-0.995089,0.012938,-0.00452693,-1.50462
-0.0035428,-0.0142243,-0.997897,0.012938,-0.00452693,-1.50462
-0.00309379,-0.0143696,-1.00091,0.0129294,-0.00445931,-1.50459
-0.00282349,-0.0145553,-1.00338,0.0129294,-0.00445931,-1.50459
-0.00295036,-0.0149098,-1.00408,0.0129294,-0.00445931,-1.50459
-0.00290057,-0.0151836,-1.00279,0.0129294,-0.00445931,-1.50459
-0.00306265,-0.0151902,-1.00063,0.0129294,-0.00445931,-1.50459
-0.00304947,-0.0152119,-0.997573,0.01302,-0.00451995,-1.50462
-0.00327239,-0.0158058,-0.994833,0.01302,-0.00451995,-1.50462
-0.0034872,-0.0164353,-0.99261,0.01302,-0.00451995,-1.50462
-0.00390637,-0.0171157,-0.992067,0.01302,-0.00451995,-1.50462
-0.00391305,-0.0166674,-0.992726,0.01302,-0.00451995,-1.50462
-0.00344564,-0.0165485,-0.995191,0.0130219,-0.00445743,-1.50462
-0.00330019,-0.0165227,-0.998494,0.0130219,-0.00445743,-1.50462
-0.00369646,-0.0163621,-1.00113,0.0130219,-0.00445743,-1.50462
-0.00368313,-0.0158757,-1.00316,0.0130219,-0.00445743,-1.50462
-0.00362657,-0.0155568,-1.00389,0.0130219,-0.00445743,-1.50462
-0.0035197,-0.01525,-1.00339,0.0130161,-0.00448559,-1.50463
-0.00379335,-0.0147165,-1.00135,0.0130161,-0.00448559,-1.50463
-0.00381347,-0.0150616,-0.99873,0.0130161,-0.00448559,-1.50463
-0.0037864,-0.0154705,-0.996206,0.0130161,-0.00448559,-1.50463
-0.00407085,-0.0156261,-0.994001,0.0130161,-0.00448559,-1.50463
-0.00415242,-0.0162895,-0.993152,0.0130228,-0.00443608,-1.50459
-0.00442582,-0.0165606,-0.993372,0.0130228,-0.00443608,-1.50459
-0.00434334,-0.0169058,-0.99474,0.0130228,-0.00443608,-1.50459
-0.00400849,-0.0171811,-0.997181,0.0130228,-0.00443608,-1.50459
-0.00383917,-0.0172263,-0.999911,0.0130228,-0.00443608,-1.50459
-0.00411246,-0.0170617,-1.00194,0.0130117,-0.00441723,-1.50459
-0.00376383,-0.0166606,-1.00326,0.0130117,-0.00441723,-1.50459
-0.00370714,-0.0166217,-1.00385,0.0130117,-0.00441723,-1.50459
-0.00341213,-0.0159868,-1.00238,0.0130117,-0.00441723,-1.50459
-0.00291136,-0.0157593,-1.00001,0.0130117,-0.00441723,-1.50459
-0.00299289,-0.0153015,-0.997567,0.0129543,-0.00444497,-1.50462
-0.00286447,-0.0151116,-0.995088,0.0129543,-0.00444497,-1.50462
-0.00285112,-0.0152651,-0.993595,0.0129543,-0.00444497,-1.50462
-0.00293404,-0.0148484,-0.992826,0.0129543,-0.00444497,-1.50462
-0.00339651,-0.0148073,-0.993325,0.0129543,-0.00444497,-1.50462
-0.00366737,-0.015212,-0.994916,0.0129161,-0.00440533,-1.50463
-0.00403657,-0.0154421,-0.997711,0.0129161,-0.00440533,-1.50463
-0.00431332,-0.0157249,-1.00085,0.0129161,-0.00440533,-1.50463
-0.00434112,-0.0158414,-1.00317,0.0129161,-0.00440533,-1.50463
-0.00430214,-0.0158492,-1.00487,0.0129161,-0.00440533,-1.50463
-0.00402324,-0.0160069,-1.00515,0.0129677,-0.00447757,-1.5046
-0.00409601,-0.0160756,-1.00404,0.0129677,-0.00447757,-1.5046
-0.00439633,-0.0156592,-1.00099,0.0129677,-0.00447757,-1.5046
-0.00429904,-0.0155666,-0.997814,0.0129677,-0.00447757,-1.5046
-0.00440317,-0.0155456,-0.995044,0.0129677,-0.00447757,-1.5046
-0.00440824,-0.0155803,-0.993222,0.0129411,-0.00454293,-1.5046
-0.0041546,-0.01608,-0.992863,0.0129411,-0.00454293,-1.5046
-0.00421092,-0.0163742,-0.993768,0.0129411,-0.00454293,-1.5046
-0.0041539,-0.0163884,-0.996414,0.0129411,-0.00454293,-1.5046
-0.00373368,-0.0168056,-1.00013,0.0129411,-0.00454293,-1.5046
-0.00297356,-0.0166662,-1.00368,0.0128786,-0.00444934,-1.50463
-0.00282772,-0.0163722,-1.00599,0.0128786,-0.00444934,-1.50463
-0.00270246,-0.0162199,-1.00638,0.0128786,-0.00444934,-1.50463
-0.00296709,-0.0157968,-1.00475,0.0128786,-0.00444934,-1.50463
-0.00354293,-0.0153838,-1.00165,0.0128786,-0.00444934,-1.50463
-0.0041312,-0.0151751,-0.997675,0.012994,-0.00445302,-1.50463
-0.00426361,-0.0151385,-0.994075,0.012994,-0.00445302,-1.50463
-0.00469162,-0.0149851,-0.991814,0.012994,-0.00445302,-1.50463
-0.0050429,-0.0150508,-0.991364,0.012994,-0.00445302,-1.50463
-0.00492945,-0.0145345,-0.992174,0.012994,-0.00445302,-1.50463
-0.00485923,-0.0142308,-0.994668,0.0129749,-0.00442436,-1.50464
-0.00463225,-0.0141907,-0.998507,0.0129749,-0.00442436,-1.50464
-0.00409201,-0.0140605,-1.00205,0.0129749,-0.00442436,-1.50464
-0.00371732,-0.013726,-1.00486,0.0129749,-0.00442436,-1.50464
-0.00376316,-0.0138655,-1.00568,0.0129749,-0.00442436,-1.50464
-0.00406595,-0.0140838,-1.00463,0.0130196,-0.0044841,-1.5047
-0.00459246,-0.0144818,-1.00216,0.0130196,-0.0044841,-1.5047
-0.00523493,-0.0151808,-0.999179,0.0130196,-0.0044841,-1.5047
-0.00606394,-0.0155942,-0.996301,0.0130196,-0.0044841,-1.5047
-0.00646741,-0.0156872,-0.993904,0.0130196,-0.0044841,-1.5047
-0.00651322,-0.0159633,-0.992486,0.0130052,-0.00448877,-1.50473
-0.006528,-0.0158937,-0.992961,0.0130052,-0.00448877,-1.50473
-0.00586632,-0.0158727,-0.994371,0.0130052,-0.00448877,-1.50473
-0.00494527,-0.0158134,-0.996911,0.0130052,-0.00448877,-1.50473
-0.00424572,-0.0156975,-0.999609,0.0130052,-0.00448877,-1.50473
-0.00337222,-0.0153541,-1.00112,0.0129633,-0.00449864,-1.50469
-0.002836,-0.0154251,-1.00165,0.0129633,-0.00449864,-1.50469
-0.00310586,-0.015523,-1.00115,0.0129633,-0.00449864,-1.50469
-0.00369584,-0.0156598,-1.00036,0.0129633,-0.00449864,-1.50469
-0.00383498,-0.0161314,-0.999097,0.0129633,-0.00449864,-1.50469
-0.00432019,-0.016036,-0.996843,0.0129769,-0.00455584,-1.50464
-0.00496835,-0.0163919,-0.995479,0.0129769,-0.00455584,-1.50464
-0.00511436,-0.0163881,-0.994367,0.0129769,-0.00455584,-1.50464
-0.00529071,-0.0170301,-0.994979,0.0129769,-0.00455584,-1.50464
-0.00506951,-0.0169031,-0.996,0.0129769,-0.00455584,-1.50464
-0.00416277,-0.0168725,-0.997299,0.0129757,-0.00453082,-1.50467
-0.00362285,-0.0168828,-0.998149,0.0129757,-0.00453082,-1.50467
-0.0034723,-0.0169669,-0.999425,0.0129757,-0.00453082,-1.50467
-0.00293582,-0.0171397,-1.00042,0.0129757,-0.00453082,-1.50467
