Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
-0.0112483,-0.0163305,-0.997341,0.0160518,-0.00619442,-1.06363
-0.0128372,-0.0166732,-0.997602,0.016057,-0.00619773,-1.06363
-0.0117644,-0.0158286,-1.00047,0.0160552,-0.00620148,-1.06363
-0.0131034,-0.0186916,-1.00063,0.016064,-0.00620874,-1.06363
-0.0123417,-0.017397,-0.999511,0.0160684,-0.0062127,-1.06363
-0.0131647,-0.0187938,-0.999403,0.0160747,-0.00621048,-1.06364
-0.0112431,-0.0210077,-0.99805,0.0160765,-0.00621235,-1.06364
-0.0145039,-0.0179221,-0.998154,0.0160754,-0.00621576,-1.06364
-0.0132097,-0.0184678,-0.996655,0.0160838,-0.00621525,-1.06363
-0.0119832,-0.020232,-0.998463,0.0160908,-0.00621687,-1.06364
-0.0116236,-0.0197631,-0.998883,0.0160982,-0.00621615,-1.06364
-0.0133985,-0.0174601,-0.999424,0.0161028,-0.00621921,-1.06364
-0.0118837,-0.018211,-0.998633,0.0161087,-0.00621251,-1.06365
-0.011868,-0.0185969,-0.999475,0.0161187,-0.00621076,-1.06365
-0.0130459,-0.0198178,-0.998503,0.0161307,-0.00621244,-1.06364
-0.012548,-0.0195095,-0.9979,0.0161336,-0.00621462,-1.06365
-0.0120176,-0.0190545,-0.999023,0.0161345,-0.00621409,-1.06365
-0.0104461,-0.01781,-0.997943,0.0161434,-0.00621485,-1.06366
-0.0113849,-0.0179015,-0.999157,0.0161531,-0.00621303,-1.06366
-0.00996714,-0.0192529,-0.99907,0.0161611,-0.00621138,-1.06365
-0.01319,-0.021032,-0.997093,0.0161632,-0.00621136,-1.06365
-0.0125252,-0.0198554,-0.996253,0.0161695,-0.0062121,-1.06365
-0.0125397,-0.0189459,-0.996822,0.016175,-0.00621626,-1.06365
-0.0106812,-0.0197118,-0.998093,0.0161794,-0.00621545,-1.06365
-0.0131209,-0.0189105,-1.00024,0.0161826,-0.00621747,-1.06365
-0.0128084,-0.0198737,-0.996307,0.0161829,-0.00621615,-1.06364
-0.0125872,-0.0214027,-0.999749,0.0161881,-0.00621883,-1.06364
-0.00969594,-0.0218787,-0.997627,0.0161856,-0.00621838,-1.06364
-0.0111904,-0.0193501,-0.997482,0.0161723,-0.00622277,-1.06364
-0.0108068,-0.019266,-0.997033,0.0161667,-0.00622497,-1.06364
-0.00940718,-0.0200344,-0.996286,0.0161626,-0.00622256,-1.06364
-0.00869394,-0.0191169,-0.996816,0.0161611,-0.00621747,-1.06363
-0.0112786,-0.0201401,-0.998261,0.0161575,-0.00621563,-1.06363
-0.0114411,-0.0212446,-0.997153,0.0161605,-0.00621228,-1.06363
-0.0100695,-0.0198168,-0.998439,0.0161513,-0.00620229,-1.06363
-0.0116962,-0.0188759,-0.997653,0.016142,-0.00620084,-1.06364
-0.0125825,-0.0168992,-0.998857,0.0161321,-0.00619913,-1.06363
-0.0135323,-0.0166421,-0.997941,0.0161238,-0.00619961,-1.06363
-0.00997662,-0.0185609,-0.998325,0.016124,-0.00619518,-1.06363
-0.0112237,-0.0186924,-0.996808,0.0161208,-0.00619924,-1.06363
-0.00891612,-0.0208323,-0.999485,0.0161203,-0.00619678,-1.06363
-0.00800741,-0.018478,-0.999145,0.01612,-0.00619256,-1.06363
-0.00866191,-0.0178322,-0.997982,0.0161236,-0.00619224,-1.06363
-0.0114877,-0.0149317,-0.999675,0.0161237,-0.00618946,-1.06363
-0.0130636,-0.0174361,-0.997605,0.0161187,-0.00618829,-1.06363
-0.0102711,-0.0176505,-0.995196,0.0161197,-0.00618423,-1.06363
-0.0121429,-0.0157481,-0.997127,0.0161196,-0.00618478,-1.06363
-0.0104253,-0.018358,-0.998353,0.0161206,-0.00618711,-1.06363
-0.0106604,-0.0173165,-0.996946,0.0161208,-0.00619365,-1.06363
-0.00977806,-0.016228,-0.996997,0.0161192,-0.00619698,-1.06363
-0.0128372,-0.0158792,-0.995846,0.0161189,-0.00620368,-1.06363
-0.0108506,-0.014722,-0.99887,0.0161223,-0.00620692,-1.06363
-0.0104443,-0.0154528,-1.00016,0.016122,-0.00620958,-1.06364
-0.00990308,-0.0163567,-0.999239,0.0161237,-0.00620529,-1.06363
-0.0128043,-0.0172526,-0.999187,0.0161286,-0.00620785,-1.06363
-0.0122013,-0.0181649,-0.998407,0.0161329,-0.00620703,-1.06363
-0.0106333,-0.0171876,-0.999146,0.0161346,-0.00620976,-1.06363
-0.0130255,-0.0187788,-0.998381,0.0161408,-0.00621506,-1.06364
-0.0134204,-0.0185765,-0.998818,0.0161476,-0.00621399,-1.06364
-0.0130335,-0.0158655,-1.00001,0.0161493,-0.00620384,-1.06363
-0.014623,-0.0194097,-1.00009,0.0161486,-0.00620795,-1.06364
-0.0144342,-0.018219,-0.999509,0.0161476,-0.00621178,-1.06364
-0.0122851,-0.0187188,-0.99955,0.0161438,-0.006211,-1.06365
-0.0141032,-0.0186119,-0.999771,0.0161479,-0.0062177,-1.06364
-0.0131424,-0.0208398,-1.00083,0.01615,-0.00622064,-1.06364
-0.0146134,-0.0199265,-1.00078,0.016157,-0.00621584,-1.06364
-0.0138063,-0.0208192,-0.999695,0.0161543,-0.00621617,-1.06365
-0.0120466,-0.0169672,-0.998084,0.0161507,-0.00621844,-1.06364
-0.0131076,-0.0161834,-0.998098,0.0161478,-0.0062199,-1.06365
-0.0110167,-0.0175568,-0.995359,0.0161481,-0.00622484,-1.06365
-0.0134366,-0.0162901,-0.994855,0.0161528,-0.00622806,-1.06365
-0.0134461,-0.0177302,-0.995942,0.0161568,-0.00622804,-1.06365
-0.0135481,-0.0174129,-0.99541,0.0161519,-0.00622984,-1.06365
-0.0122269,-0.0202645,-0.994489,0.0161542,-0.00623382,-1.06365
-0.0136343,-0.018468,-0.996628,0.0161524,-0.00623217,-1.06364
-0.0135741,-0.0193387,-0.998235,0.0161528,-0.00623544,-1.06365
-0.0128057,-0.0189987,-0.998906,0.0161478,-0.00623654,-1.06364
-0.0123459,-0.0189847,-0.99947,0.0161436,-0.00623235,-1.06364
-0.0115421,-0.0188942,-1.00102,0.0161392,-0.00623366,-1.06365
-0.0108338,-0.0181384,-1.00097,0.0161449,-0.00623404,-1.06365
-0.0105096,-0.019742,-0.997609,0.0161505,-0.00623031,-1.06365
-0.0129465,-0.0204011,-0.999336,0.0161497,-0.00622894,-1.06365
-0.0121021,-0.0199995,-0.995341,0.0161517,-0.0062296,-1.06365
-0.0116784,-0.0205736,-0.994441,0.0161542,-0.00623092,-1.06365
-0.0118911,-0.0181463,-0.996236,0.0161549,-0.00622879,-1.06365
-0.0123416,-0.0169492,-0.99619,0.0161598,-0.00622744,-1.06366
-0.0120254,-0.0169958,-0.995371,0.0161649,-0.00622596,-1.06365
-0.00956753,-0.0176773,-0.998709,0.0161665,-0.00622067,-1.06365
-0.0113957,-0.0186985,-0.998425,0.016172,-0.00621903,-1.06365
-0.0105284,-0.0178617,-0.999697,0.0161759,-0.00621944,-1.06365
-0.00935973,-0.0209462,-0.998112,0.0161779,-0.00621791,-1.06364
-0.0106918,-0.0193952,-1.0004,0.0161762,-0.00621849,-1.06364
-0.00874927,-0.018301,-0.998133,0.0161711,-0.00621508,-1.06364
-0.0105897,-0.0186721,-0.999888,0.0161686,-0.0062233,-1.06365
-0.010672,-0.0203223,-1.0003,0.0161752,-0.00622286,-1.06364
-0.0104522,-0.0194589,-0.999823,0.0161806,-0.00622073,-1.06364
-0.0126919,-0.0211443,-0.997234,0.0161846,-0.00621663,-1.06364
-0.00955448,-0.0206486,-0.995636,0.0161905,-0.00621075,-1.06364
-0.0125738,-0.0198993,-0.995027,0.0161997,-0.0062154,-1.06363
-0.0141929,-0.0188303,-0.996389,0.0162013,-0.00622016,-1.06363
-0.011523,-0.0182908,-0.996705,0.0162049,-0.00622076,-1.06363
-0.010561,-0.0205729,-0.995663,0.0162105,-0.00622294,-1.06363
-0.011893,-0.0208283,-0.997175,0.0162116,-0.00622795,-1.06362
-0.0115883,-0.0174407,-1.00033,0.0162057,-0.00623441,-1.06362
-0.0102296,-0.0195466,-1.00117,0.0162037,-0.00623656,-1.06362
-0.0118809,-0.0173753,-1.00114,0.016199,-0.00624039,-1.06362
-0.0122171,-0.0167326,-0.999776,0.0161968,-0.00624051,-1.06362
-0.0126511,-0.0197674,-1.00132,0.0161981,-0.00623271,-1.06362
-0.012298,-0.0174934,-0.999186,0.0161929,-0.00623315,-1.06362
-0.0117132,-0.0172237,-0.995377,0.0161962,-0.00623304,-1.06362
-0.0115563,-0.0179564,-0.995319,0.0161963,-0.00623305,-1.06362
-0.0107525,-0.0180561,-0.995452,0.0161963,-0.006231,-1.06361
-0.0106041,-0.0171556,-0.995204,0.016193,-0.00623294,-1.06361
-0.0111926,-0.0192643,-0.997237,0.0161896,-0.00623373,-1.06361
-0.01083,-0.0176947,-0.996494,0.0161943,-0.00623242,-1.06361
-0.0125041,-0.0173488,-0.996831,0.0161984,-0.00623122,-1.06362
-0.010369,-0.0191734,-0.998435,0.0162046,-0.00622709,-1.06361
-0.0109593,-0.0187911,-0.998345,0.016202,-0.00622694,-1.06361
-0.0122761,-0.0187882,-0.997654,0.0161994,-0.00622413,-1.06361
-0.0125799,-0.0182653,-0.995922,0.0162002,-0.0062243,-1.06361
-0.0132965,-0.0180477,-0.996593,0.0162056,-0.00622669,-1.0636
-0.012409,-0.0175035,-0.99712,0.0162039,-0.00622489,-1.0636
-0.012701,-0.0157705,-0.996514,0.0161996,-0.00622346,-1.0636
-0.0134314,-0.0188056,-0.996668,0.0162005,-0.00622319,-1.06359
-0.0134902,-0.0186913,-0.996864,0.0161949,-0.00622536,-1.06359
-0.0141997,-0.0167546,-0.998433,0.0161939,-0.00622184,-1.06359
-0.0147558,-0.0182106,-0.997022,0.0161969,-0.00621559,-1.06359
-0.0129401,-0.0193122,-0.996154,0.0161983,-0.00621368,-1.06359
-0.0133106,-0.0177306,-0.999057,0.0162029,-0.00620988,-1.06359
-0.0130401,-0.0169249,-1.00045,0.0162002,-0.00621248,-1.06359
-0.0117367,-0.0176221,-0.998978,0.0162022,-0.00621463,-1.06359
-0.0116,-0.0181339,-0.996827,0.0162111,-0.00621457,-1.06359
-0.0107419,-0.0194481,-1.00035,0.0162162,-0.00621346,-1.06359
-0.0100147,-0.0185693,-1.00027,0.016215,-0.0062143,-1.06359
-0.00939405,-0.0180518,-0.999029,0.0162159,-0.0062148,-1.06359
-0.0130712,-0.0160879,-0.998293,0.0162119,-0.00621323,-1.0636
-0.0104182,-0.0176392,-0.996429,0.0162101,-0.00621018,-1.0636
-0.0109327,-0.0178482,-0.998329,0.0162012,-0.00620701,-1.0636
-0.0140265,-0.018963,-0.995675,0.0161988,-0.00621204,-1.06361
-0.0124753,-0.0197359,-0.999356,0.0162048,-0.00620976,-1.06361
-0.0113568,-0.018623,-0.997518,0.0162074,-0.00621043,-1.06361
-0.0100405,-0.0182139,-0.99912,0.0162103,-0.00621042,-1.06361
-0.0106316,-0.0193375,-0.997155,0.016217,-0.00620342,-1.06362
-0.0109657,-0.020181,-0.997861,0.0162176,-0.00620347,-1.06361
-0.00975273,-0.0200163,-0.998289,0.0162147,-0.00619754,-1.06361
-0.0110526,-0.0200579,-0.999397,0.0162213,-0.00619135,-1.06361
-0.0121475,-0.0189163,-0.999328,0.0162233,-0.0061916,-1.0636
-0.010367,-0.0194447,-0.999046,0.0162184,-0.0061823,-1.0636
-0.00844426,-0.0205381,-0.996746,0.0162156,-0.00617569,-1.0636
-0.0120564,-0.018802,-0.996323,0.01621,-0.00617628,-1.06359
-0.0108203,-0.0201938,-0.996702,0.0162146,-0.00617681,-1.06359
-0.0094999,-0.0205888,-0.998174,0.0162116,-0.00617482,-1.06358
-0.0120426,-0.0208605,-0.996285,0.0162125,-0.00617724,-1.06358
-0.0113521,-0.0173063,-0.998383,0.0162105,-0.00618145,-1.06358
-0.0135632,-0.0184796,-0.998491,0.0162065,-0.00618074,-1.06358
-0.011778,-0.0183514,-0.998267,0.0162021,-0.00618065,-1.06358
-0.0115767,-0.0189013,-1.00072,0.0162003,-0.00617641,-1.06358
-0.0122126,-0.0168945,-0.999286,0.0161953,-0.00617316,-1.06359
-0.00972467,-0.0207855,-1.00113,0.0161998,-0.00617361,-1.06359
-0.0113653,-0.0176209,-0.999706,0.0161996,-0.00616911,-1.06358
-0.0133262,-0.016647,-0.996525,0.0162016,-0.00617652,-1.06359
-0.0105959,-0.0179081,-0.99752,0.0162075,-0.00618003,-1.06359
-0.0129593,-0.0181269,-0.995879,0.016208,-0.00617743,-1.06359
-0.0117352,-0.0178005,-0.9981,0.0162061,-0.00617355,-1.06359
-0.0117737,-0.0194875,-0.998532,0.0162066,-0.00616916,-1.06359
-0.0121518,-0.0184299,-0.99726,0.0162063,-0.00616663,-1.06359
-0.0123342,-0.0196079,-0.996884,0.0162121,-0.0061618,-1.06359
-0.0107496,-0.0211308,-0.997022,0.016214,-0.0061625,-1.06359
-0.0112046,-0.0200328,-0.998053,0.0162088,-0.00616397,-1.06359
-0.0106641,-0.0204958,-0.99812,0.016205,-0.00615866,-1.06359
-0.0105387,-0.0199295,-0.998519,0.0162005,-0.00615215,-1.06359
-0.0100265,-0.0196477,-1.00015,0.0161976,-0.00614828,-1.06359
-0.0116377,-0.0191417,-0.996899,0.0161957,-0.00614809,-1.06359
-0.0113981,-0.0182296,-0.999228,0.016201,-0.0061473,-1.06359
-0.0121884,-0.0199673,-0.997953,0.0162079,-0.00614824,-1.0636
-0.0124093,-0.0190595,-0.998652,0.0162058,-0.00614695,-1.06359
-0.012342,-0.0194702,-0.995146,0.0161966,-0.00614534,-1.06359
-0.0129887,-0.019658,-0.996893,0.0161935,-0.00614455,-1.06359
-0.0122747,-0.0195269,-0.996518,0.0161936,-0.00613986,-1.06359
-0.0115395,-0.0193351,-0.997065,0.0161973,-0.0061429,-1.06359
-0.0110783,-0.0194034,-0.997119,0.0161997,-0.00614929,-1.06358
-0.0111911,-0.0183978,-0.996705,0.0162018,-0.00615093,-1.06358
-0.0106093,-0.0203314,-0.999864,0.0162009,-0.00615264,-1.06358
-0.0126407,-0.0208018,-1.00188,0.0162005,-0.00615256,-1.06358
-0.0106855,-0.0204527,-1.0018,0.0162065,-0.00615089,-1.06358
-0.00968227,-0.0195456,-1.00024,0.0162123,-0.00614994,-1.06358
-0.00915644,-0.0171057,-0.997354,0.0162198,-0.00615027,-1.06358
-0.0103384,-0.0183845,-0.997686,0.0162213,-0.00615288,-1.06358
-0.0115324,-0.020414,-0.995488,0.0162266,-0.00614992,-1.06358
-0.00938829,-0.0215363,-0.995579,0.0162263,-0.00614875,-1.06357
-0.0107177,-0.0210814,-0.99521,0.0162352,-0.00614543,-1.06357
-0.0111451,-0.0168942,-0.995688,0.0162304,-0.00614292,-1.06357
-0.0132918,-0.0192119,-0.995151,0.0162344,-0.006147,-1.06357
-0.0126339,-0.020078,-0.995726,0.0162379,-0.00614817,-1.06358
-0.0113744,-0.018871,-0.997101,0.0162345,-0.006149,-1.06358
-0.0109939,-0.020382,-1.00002,0.0162315,-0.00615105,-1.06358
-0.00923704,-0.0220827,-0.9996,0.0162326,-0.0061461,-1.06358
-0.00975102,-0.0211645,-0.997621,0.0162389,-0.00614357,-1.06358
-0.0109592,-0.0220569,-0.996944,0.0162468,-0.00614521,-1.06358
-0.0111707,-0.019774,-0.998275,0.016247,-0.00614383,-1.06357
-0.0132483,-0.018929,-0.99733,0.0162449,-0.00613898,-1.06358
-0.0115197,-0.0195147,-0.998472,0.016244,-0.00613779,-1.06358
-0.0125489,-0.0178591,-0.999149,0.0162393,-0.00614136,-1.06357
-0.0117297,-0.0164834,-0.996132,0.0162397,-0.00614348,-1.06357
-0.012912,-0.0177066,-0.996195,0.0162403,-0.00614692,-1.06358
-0.0135158,-0.0192314,-0.998831,0.0162432,-0.00614754,-1.06358
-0.0129296,-0.0195005,-0.997357,0.0162506,-0.00614959,-1.06358
-0.0132446,-0.0188169,-0.995349,0.0162549,-0.0061561,-1.06358
-0.01198,-0.0162589,-0.996204,0.0162414,-0.00615448,-1.06358
-0.0119296,-0.0170541,-0.996558,0.0162471,-0.00615261,-1.06358
-0.0115874,-0.0216065,-0.999585,0.0162675,-0.00614965,-1.06358
-0.0119882,-0.021743,-1.00121,0.0162752,-0.00615207,-1.06358
-0.0146096,-0.0226251,-1.00058,0.016286,-0.00616096,-1.06358
-0.0123598,-0.022082,-0.995386,0.0162899,-0.00615967,-1.06358
-0.0113384,-0.0156737,-0.997118,0.0162822,-0.00615638,-1.06358
-0.0119361,-0.0157271,-0.996703,0.0162875,-0.00615554,-1.06358
-0.0115453,-0.0234496,-0.997125,0.0163054,-0.00615235,-1.06357
-0.0111034,-0.0270087,-0.999321,0.0163172,-0.00615643,-1.06357
-0.0134137,-0.0276448,-1.00125,0.0163254,-0.00615561,-1.06356
-0.0107634,-0.0206518,-1.00139,0.0163288,-0.00614741,-1.06356
-0.0100852,-0.0182374,-1.00107,0.0163225,-0.00614358,-1.06356
-0.00853674,-0.0190811,-0.996445,0.0163297,-0.00613742,-1.06357
-0.0107103,-0.019603,-0.993959,0.016329,-0.00613031,-1.06357
-0.0115548,-0.0172636,-0.992722,0.0163193,-0.00612618,-1.06358
-0.0107141,-0.0167786,-0.989176,0.0163128,-0.0061156,-1.06358
-0.0103361,-0.0121663,-0.993638,0.0162981,-0.00610947,-1.06359
-0.00908408,-0.0127903,-0.995907,0.0162695,-0.00610659,-1.06359
-0.00968418,-0.0128081,-0.996088,0.0162541,-0.00610726,-1.06359
-0.0112251,-0.0164103,-0.996023,0.0162363,-0.00610985,-1.0636
-0.00993373,-0.0153582,-1.00033,0.0162114,-0.00610675,-1.0636
-0.00929584,-0.0138555,-1.00368,0.0161822,-0.00611414,-1.0636
-0.00875822,-0.0133131,-1.00412,0.0161519,-0.00611782,-1.0636
-0.00698432,-0.0128009,-1.00163,0.0161196,-0.00611272,-1.0636
-0.010002,-0.0137176,-1.00089,0.0160865,-0.00611407,-1.0636
-0.0109747,-0.0128354,-0.99726,0.0160532,-0.00611591,-1.0636
-0.0141426,-0.0146527,-0.998824,0.0160212,-0.00611664,-1.06361
-0.0131877,-0.0138239,-0.997086,0.0159948,-0.00612108,-1.06361
-0.0145179,-0.0146871,-0.996971,0.0159722,-0.00613039,-1.06361
-0.0113997,-0.0134354,-0.994564,0.0159477,-0.0061348,-1.06361
-0.0123232,-0.0124363,-0.995799,0.0159303,-0.00613731,-1.06361
-0.014403,-0.0116817,-0.997332,0.0159133,-0.00613844,-1.06361
-0.0134041,-0.0139705,-0.996657,0.0159044,-0.00613948,-1.06362
-0.0109126,-0.0152053,-0.997218,0.0159066,-0.00613308,-1.06362
-0.0107037,-0.0153015,-1.00007,0.0159124,-0.00613082,-1.06362
-0.0137425,-0.0156393,-1.00071,0.01592,-0.00613025,-1.06362
-0.0159387,-0.0145728,-1.00184,0.0159312,-0.00612715,-1.06363
-0.0126288,-0.0155811,-1.00221,0.0159584,-0.00612629,-1.06363
-0.0121341,-0.0173096,-1.00178,0.0159894,-0.00612766,-1.06363
-0.0115748,-0.0193795,-1.00014,0.0160175,-0.00612453,-1.06363
-0.0132154,-0.019488,-0.999661,0.0160439,-0.00611737,-1.06363
-0.0127071,-0.0201785,-0.996743,0.0160796,-0.00612256,-1.06363
-0.0117677,-0.0192022,-0.999333,0.0161182,-0.00613006,-1.06362
-0.0120137,-0.0213677,-0.999489,0.0161577,-0.00613805,-1.06363
-0.0114901,-0.022864,-0.996484,0.0161998,-0.00614999,-1.06363
-0.013572,-0.0217655,-0.9959,0.0162461,-0.00615861,-1.06363
-0.0128643,-0.0201352,-0.99392,0.0162909,-0.00616361,-1.06363
-0.0135797,-0.0205939,-0.995389,0.0163265,-0.00617296,-1.06363
-0.0141616,-0.0222937,-0.997433,0.0163649,-0.00618142,-1.06363
-0.0128556,-0.0235047,-0.995414,0.0163943,-0.0061844,-1.06363
-0.0111306,-0.0217138,-0.998553,0.0164126,-0.00618235,-1.06363
-0.0131988,-0.0229197,-0.999034,0.0164325,-0.00618641,-1.06363
-0.0146241,-0.0231471,-0.998759,0.0164473,-0.00618667,-1.06363
-0.0136764,-0.025351,-1.0007,0.0164563,-0.00618855,-1.06363
-0.0139563,-0.0229913,-0.997699,0.016459,-0.00618783,-1.06362
-0.0150653,-0.0234082,-0.997007,0.0164688,-0.00618625,-1.06362
-0.0151186,-0.0231351,-0.996587,0.0164618,-0.00618747,-1.06362
-0.0125563,-0.0209123,-0.997485,0.0164449,-0.00618514,-1.06362
-0.0118904,-0.0221988,-0.997796,0.0164242,-0.00618051,-1.06362
-0.0106502,-0.0185891,-0.995235,0.0163958,-0.00617311,-1.06362
-0.011837,-0.0187392,-0.994399,0.0163674,-0.00617262,-1.06362
-0.012941,-0.0192042,-0.99434,0.0163445,-0.00616989,-1.06362
-0.0130191,-0.016742,-0.995329,0.0163133,-0.00617215,-1.06363
-0.0103836,-0.0189883,-0.995419,0.0162778,-0.00617112,-1.06362
-0.00934718,-0.0188886,-0.999249,0.0162415,-0.00617056,-1.06362
-0.0128543,-0.0195882,-1.00119,0.0162128,-0.00617499,-1.06362
-0.0133624,-0.0189136,-1.00021,0.0161837,-0.00617076,-1.06361
-0.0115317,-0.0197616,-1.00101,0.0161511,-0.00616608,-1.06361
-0.0126237,-0.0169109,-0.99974,0.016123,-0.00616728,-1.06361
-0.0126956,-0.0176079,-0.999071,0.0161014,-0.00617375,-1.06362
-0.0121142,-0.0179096,-0.998227,0.016086,-0.00617544,-1.06362
-0.0115283,-0.0182999,-0.997792,0.0160769,-0.00617391,-1.06362
-0.0119497,-0.0174164,-0.994506,0.0160652,-0.00617111,-1.06362
-0.0132639,-0.0161354,-0.997407,0.0160561,-0.00616891,-1.06363
-0.0128784,-0.0159477,-0.998763,0.0160604,-0.00616899,-1.06363
-0.0113976,-0.016108,-0.99768,0.0160668,-0.00616619,-1.06363
-0.012632,-0.0170082,-0.997453,0.0160791,-0.00616413,-1.06363
-0.0104876,-0.0173929,-1.00063,0.0160903,-0.00616095,-1.06363
-0.012058,-0.0192637,-1.00078,0.0161057,-0.00616516,-1.06363
-0.00871357,-0.0199825,-0.997414,0.016127,-0.00616731,-1.06363
-0.0111224,-0.0183529,-0.998629,0.0161447,-0.00616771,-1.06363
-0.0105447,-0.0191798,-0.998865,0.0161695,-0.00617363,-1.06363
-0.011806,-0.0207054,-0.999132,0.0161981,-0.00617996,-1.06363
-0.0104828,-0.018363,-0.997719,0.0162262,-0.00618762,-1.06363
-0.00850425,-0.0189857,-0.996775,0.0162564,-0.00619455,-1.06363
-0.0102121,-0.0187107,-0.998103,0.0162844,-0.00619876,-1.06364
-0.00916581,-0.019549,-0.999118,0.0163093,-0.00620032,-1.06365
-0.0081981,-0.0213568,-0.998678,0.0163376,-0.00619535,-1.06365
-0.00853818,-0.0192777,-0.997808,0.0163554,-0.00619606,-1.06365
-0.011301,-0.0189689,-0.996301,0.0163729,-0.00619429,-1.06365
-0.0107207,-0.0192642,-0.995497,0.016382,-0.00619533,-1.06365
-0.010068,-0.018765,-0.994374,0.0163867,-0.00619747,-1.06365
-0.0124198,-0.0168565,-0.995419,0.0163856,-0.00620243,-1.06366
-0.0106959,-0.0174568,-0.994891,0.01639,-0.0061997,-1.06366
-0.0122675,-0.0195481,-0.997867,0.0163851,-0.00619938,-1.06365
-0.012616,-0.0197499,-1.00002,0.0163825,-0.00619053,-1.06365
-0.0105192,-0.020201,-0.998812,0.0163671,-0.0061885,-1.06365
-0.00898148,-0.0203687,-0.999398,0.0163496,-0.00619075,-1.06365
-0.011287,-0.0197109,-1.001,0.016335,-0.00618498,-1.06365
-0.0101509,-0.0209319,-1.00018,0.0163238,-0.00617902,-1.06365
-0.0124913,-0.0189323,-1.00029,0.0163048,-0.00617499,-1.06365
-0.0130194,-0.0182519,-0.997759,0.0162876,-0.00617885,-1.06365
-0.0140986,-0.0169086,-0.997127,0.0162712,-0.00618227,-1.06365
-0.0112139,-0.0186931,-0.995219,0.0162647,-0.00618334,-1.06365
-0.0111228,-0.0184945,-0.994999,0.0162546,-0.00618267,-1.06365
-0.0128658,-0.0156881,-0.995364,0.0162392,-0.00618282,-1.06365
-0.0119011,-0.0179798,-0.99562,0.0162274,-0.00618895,-1.06365
-0.0139183,-0.0187509,-0.99748,0.0162161,-0.00619604,-1.06365
-0.0127883,-0.01778,-1.00051,0.0162084,-0.00619948,-1.06366
-0.0131425,-0.0171196,-1.00033,0.0162004,-0.00620564,-1.06365
-0.0131293,-0.0192733,-0.998581,0.0161949,-0.00620872,-1.06365
-0.0139222,-0.0181897,-1.00098,0.0161863,-0.00620747,-1.06366
-0.0143458,-0.0187069,-1.00095,0.0161895,-0.00620739,-1.06366
-0.0150377,-0.0178102,-1.00131,0.0161904,-0.00620663,-1.06366
-0.0129782,-0.0189247,-0.999767,0.0161956,-0.00620146,-1.06366
-0.0141133,-0.0201398,-0.998923,0.0162067,-0.00619249,-1.06366
-0.0143929,-0.0209616,-0.997254,0.01622,-0.00619354,-1.06366
-0.0163862,-0.0203608,-0.996071,0.0162352,-0.00619039,-1.06367
-0.0159857,-0.0172295,-0.994327,0.0162515,-0.00619306,-1.06367
-0.0151059,-0.0182279,-0.995772,0.0162651,-0.00619598,-1.06366
-0.0114911,-0.0202601,-0.996824,0.0162839,-0.00619602,-1.06366
-0.0127491,-0.0188632,-0.99615,0.016302,-0.00619504,-1.06366
-0.0116793,-0.0206777,-0.998451,0.0163215,-0.00618804,-1.06366
-0.0138957,-0.0194163,-0.998382,0.0163337,-0.00618831,-1.06367
