Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
0.293378,0.0925523,-0.94898,-0.102019,0.307366,-2.94532
0.294959,0.0934518,-0.948736,-0.102023,0.30737,-2.94533
0.293436,0.0953149,-0.94714,-0.102024,0.307365,-2.94533
0.294104,0.0941965,-0.947957,-0.102018,0.307361,-2.94533
0.295201,0.0957838,-0.946846,-0.102014,0.307361,-2.94532
0.29598,0.0943839,-0.949237,-0.102009,0.307362,-2.94533
0.297234,0.0951318,-0.951919,-0.102009,0.307361,-2.94533
0.29626,0.0947892,-0.94802,-0.102012,0.307358,-2.94533
0.298645,0.0926218,-0.947695,-0.102017,0.307356,-2.94534
0.298338,0.09503,-0.947775,-0.102034,0.307352,-2.94534
0.295609,0.0963306,-0.949375,-0.102044,0.307352,-2.94535
0.298295,0.0945331,-0.949455,-0.102049,0.307356,-2.94535
0.295762,0.0955621,-0.948395,-0.102055,0.307354,-2.94536
0.294853,0.0943756,-0.948496,-0.102058,0.307353,-2.94536
0.298314,0.0930171,-0.948407,-0.102057,0.307357,-2.94536
0.296635,0.0937457,-0.948862,-0.102057,0.307364,-2.94536
0.295278,0.0936708,-0.94693,-0.102053,0.307361,-2.94536
0.297771,0.0921221,-0.950471,-0.102049,0.307356,-2.94536
0.298728,0.093607,-0.950251,-0.102054,0.307352,-2.94537
0.297323,0.0963872,-0.951028,-0.102052,0.307347,-2.94537
0.298654,0.0938435,-0.951127,-0.102049,0.307344,-2.94537
0.298753,0.0927162,-0.950621,-0.102046,0.307343,-2.94537
0.297115,0.0927271,-0.949649,-0.102049,0.307343,-2.94537
0.29581,0.0934535,-0.94841,-0.102058,0.307343,-2.94536
0.29872,0.0954838,-0.947646,-0.102064,0.307344,-2.94536
0.295394,0.0967161,-0.948619,-0.102072,0.307343,-2.94536
0.296098,0.0930138,-0.947579,-0.102073,0.30734,-2.94536
0.295498,0.0954182,-0.94553,-0.102074,0.307344,-2.94536
0.296371,0.0949846,-0.948414,-0.102072,0.30734,-2.94536
0.298133,0.0925938,-0.948227,-0.102062,0.307342,-2.94536
0.298566,0.0927185,-0.946787,-0.102053,0.307341,-2.94536
0.296384,0.0930772,-0.950185,-0.102049,0.30733,-2.94536
0.299677,0.0915373,-0.949735,-0.102033,0.307331,-2.94535
0.297987,0.0935707,-0.948337,-0.102029,0.307331,-2.94535
0.29671,0.0948766,-0.951376,-0.102026,0.307329,-2.94534
0.296408,0.0920666,-0.951434,-0.102024,0.307326,-2.94534
0.298885,0.0936607,-0.949209,-0.102024,0.307329,-2.94534
0.297251,0.0943502,-0.950694,-0.102023,0.307332,-2.94534
0.297025,0.0937171,-0.950744,-0.102031,0.307335,-2.94535
0.294303,0.0931436,-0.948076,-0.102039,0.307338,-2.94535
0.297341,0.0938402,-0.94951,-0.102046,0.307342,-2.94535
0.297087,0.0950078,-0.948869,-0.102049,0.307336,-2.94534
0.298069,0.0944929,-0.94748,-0.102046,0.307329,-2.94534
0.296987,0.095609,-0.94668,-0.102043,0.307321,-2.94534
0.296954,0.0943238,-0.947631,-0.102038,0.307321,-2.94533
0.299917,0.0949489,-0.948976,-0.102025,0.307319,-2.94533
0.298887,0.0925253,-0.949974,-0.102017,0.307321,-2.94532
0.295927,0.0945178,-0.948283,-0.102015,0.307314,-2.94532
0.295747,0.0921925,-0.949016,-0.102013,0.307312,-2.94533
0.297271,0.0955348,-0.951472,-0.102026,0.307313,-2.94534
0.294924,0.0936239,-0.950178,-0.102031,0.307315,-2.94534
0.294177,0.0927558,-0.947552,-0.102039,0.307318,-2.94534
0.294038,0.0936203,-0.948141,-0.102046,0.307317,-2.94534
0.293539,0.096171,-0.948614,-0.102053,0.307324,-2.94534
0.295769,0.0949757,-0.950268,-0.102054,0.307321,-2.94534
0.297448,0.0949191,-0.948901,-0.102054,0.307327,-2.94534
