timestamp,roll,pitch,yaw
2022-02-13 13:44:25.828824,0.018160304054617882,-0.0011540083214640617,-1.2418792247772217
2022-02-13 13:44:25.829005,0.018160304054617882,-0.0011540083214640617,-1.2418792247772217
2022-02-13 13:44:25.829149,0.018111445009708405,-0.0011408337159082294,-1.241877794265747
2022-02-13 13:44:25.829277,0.018111445009708405,-0.0011408337159082294,-1.241877794265747
2022-02-13 13:44:25.829401,0.018111445009708405,-0.0011408337159082294,-1.241877794265747
2022-02-13 13:44:25.829523,0.018111445009708405,-0.0011408337159082294,-1.241877794265747
2022-02-13 13:44:25.829659,0.018111445009708405,-0.0011408337159082294,-1.241877794265747
2022-02-13 13:44:25.829780,0.018163304775953293,-0.001086267875507474,-1.2418527603149414
2022-02-13 13:44:25.829902,0.018163304775953293,-0.001086267875507474,-1.2418527603149414
2022-02-13 13:44:25.830025,0.018163304775953293,-0.001086267875507474,-1.2418527603149414
2022-02-13 13:44:25.830138,0.018163304775953293,-0.001086267875507474,-1.2418527603149414
2022-02-13 13:44:25.830261,0.018163304775953293,-0.001086267875507474,-1.2418527603149414
2022-02-13 13:44:25.830335,0.018167715519666672,-0.001048687961883843,-1.2418298721313477
2022-02-13 13:44:25.830407,0.018167715519666672,-0.001048687961883843,-1.2418298721313477
2022-02-13 13:44:25.830479,0.018167715519666672,-0.001048687961883843,-1.2418298721313477
2022-02-13 13:44:25.830562,0.018167715519666672,-0.001048687961883843,-1.2418298721313477
2022-02-13 13:44:25.830649,0.018167715519666672,-0.001048687961883843,-1.2418298721313477
2022-02-13 13:44:25.830721,0.018198078498244286,-0.0010721174767240882,-1.2418471574783325
2022-02-13 13:44:25.830793,0.018198078498244286,-0.0010721174767240882,-1.2418471574783325
2022-02-13 13:44:25.830864,0.018198078498244286,-0.0010721174767240882,-1.2418471574783325
2022-02-13 13:44:25.830934,0.018198078498244286,-0.0010721174767240882,-1.2418471574783325
2022-02-13 13:44:25.831005,0.018198078498244286,-0.0010721174767240882,-1.2418471574783325
2022-02-13 13:44:25.831077,0.01820826157927513,-0.0010749442735686898,-1.2417969703674316
2022-02-13 13:44:25.831147,0.01820826157927513,-0.0010749442735686898,-1.2417969703674316
2022-02-13 13:44:25.831229,0.01820826157927513,-0.0010749442735686898,-1.2417969703674316
2022-02-13 13:44:25.831299,0.01820826157927513,-0.0010749442735686898,-1.2417969703674316
2022-02-13 13:44:25.831369,0.01820826157927513,-0.0010749442735686898,-1.2417969703674316
2022-02-13 13:44:25.831440,0.01830117776989937,-0.0010708508780226111,-1.241775393486023
2022-02-13 13:44:25.831510,0.01830117776989937,-0.0010708508780226111,-1.241775393486023
2022-02-13 13:44:25.831579,0.01830117776989937,-0.0010708508780226111,-1.241775393486023
2022-02-13 13:44:25.831649,0.01830117776989937,-0.0010708508780226111,-1.241775393486023
2022-02-13 13:44:25.831718,0.01830117776989937,-0.0010708508780226111,-1.241775393486023
2022-02-13 13:44:25.831787,0.0182304996997118,-0.0011052407789975405,-1.2417409420013428
2022-02-13 13:44:25.831857,0.0182304996997118,-0.0011052407789975405,-1.2417409420013428
2022-02-13 13:44:25.831926,0.0182304996997118,-0.0011052407789975405,-1.2417409420013428
2022-02-13 13:44:25.831996,0.0182304996997118,-0.0011052407789975405,-1.2417409420013428
2022-02-13 13:44:25.832065,0.0182304996997118,-0.0011052407789975405,-1.2417409420013428
2022-02-13 13:44:25.832134,0.01824149303138256,-0.0011500660330057144,-1.241712212562561
2022-02-13 13:44:25.832204,0.016987938433885574,-0.0013769837096333504,-1.2428779602050781
2022-02-13 13:44:25.832275,0.016987938433885574,-0.0013769837096333504,-1.2428779602050781
2022-02-13 13:44:25.832344,0.016987938433885574,-0.0013769837096333504,-1.2428779602050781
2022-02-13 13:44:25.832413,0.016987938433885574,-0.0013769837096333504,-1.2428779602050781
2022-02-13 13:44:25.832482,0.016987938433885574,-0.0013769837096333504,-1.2428779602050781
2022-02-13 13:44:25.832568,0.016968099400401115,-0.0013576766941696405,-1.2428697347640991
2022-02-13 13:44:25.832649,0.016968099400401115,-0.0013576766941696405,-1.2428697347640991
2022-02-13 13:44:25.832727,0.016968099400401115,-0.0013576766941696405,-1.2428697347640991
2022-02-13 13:44:25.832799,0.016968099400401115,-0.0013576766941696405,-1.2428697347640991
2022-02-13 13:44:25.832869,0.016968099400401115,-0.0013576766941696405,-1.2428697347640991
2022-02-13 13:44:25.832938,0.01693633385002613,-0.0013767210766673088,-1.2428510189056396
2022-02-13 13:44:25.833008,0.01693633385002613,-0.0013767210766673088,-1.2428510189056396
2022-02-13 13:44:25.833077,0.01693633385002613,-0.0013767210766673088,-1.2428510189056396
2022-02-13 13:44:25.833147,0.01693633385002613,-0.0013767210766673088,-1.2428510189056396
2022-02-13 13:44:25.833217,0.01693633385002613,-0.0013767210766673088,-1.2428510189056396
2022-02-13 13:44:25.833288,0.016932209953665733,-0.0014256591675803065,-1.2428691387176514
2022-02-13 13:44:25.833358,0.016932209953665733,-0.0014256591675803065,-1.2428691387176514
2022-02-13 13:44:25.833428,0.016932209953665733,-0.0014256591675803065,-1.2428691387176514
2022-02-13 13:44:25.833514,0.016932209953665733,-0.0014256591675803065,-1.2428691387176514
2022-02-13 13:44:25.833585,0.016932209953665733,-0.0014256591675803065,-1.2428691387176514
2022-02-13 13:44:25.833655,0.01690090447664261,-0.0014001124072819948,-1.242889642715454
2022-02-13 13:44:25.833726,0.01690090447664261,-0.0014001124072819948,-1.242889642715454
2022-02-13 13:44:25.833795,0.01690090447664261,-0.0014001124072819948,-1.242889642715454
2022-02-13 13:44:25.833865,0.01690090447664261,-0.0014001124072819948,-1.242889642715454
2022-02-13 13:44:25.833935,0.01690090447664261,-0.0014001124072819948,-1.242889642715454
2022-02-13 13:44:25.834006,0.01691691391170025,-0.0013671230990439653,-1.2429141998291016
